Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Kayla,2021-08-11 17:15,0:16:19,,Parks and Recreation: Season 5: Partridge (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:28,0:21:28,CA (Canada)
Kayla,2021-08-11 17:15,0:00:28,Autoplayed: user action: None; ,Cooking With Paris Season 1: Clip: Character Intro,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,CA (Canada)
Kayla,2021-08-10 2:16,0:02:34,,Manifest: Season 2: Course Deviation (Episode 10),,Apple iPad Air 4th Gen Wi-Fi iPad,0:03:19,0:03:19,CA (Canada)
Kayla,2021-08-10 1:34,0:42:20,,Manifest: Season 2: Airplane Bottles (Episode 9),,Apple iPad Air 4th Gen Wi-Fi iPad,0:42:21,0:42:21,CA (Canada)
Kayla,2021-08-01 17:22,0:05:07,Autoplayed: user action: None; ,Parks and Recreation: Season 5: Partridge (Episode 17),,Apple Apple TV 4 Apple TV,0:05:09,Not latest view,CA (Canada)
Kayla,2021-08-01 17:01,0:19:40,,Parks and Recreation: Season 5: Bailout (Episode 16),,Apple Apple TV 4 Apple TV,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-31 18:53,0:01:32,,Parks and Recreation: Season 5: Bailout (Episode 16),,Apple iPhone XS,0:01:35,Not latest view,CA (Canada)
Kayla,2021-07-31 18:31,0:21:10,,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),,Apple iPhone XS,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-31 18:10,0:21:10,,Parks and Recreation: Season 5: Leslie and Ben (Episode 14),,Apple iPhone XS,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-31 17:11,0:00:01,,Little Fockers,,Apple iPhone XS,0:00:02,0:00:02,CA (Canada)
Kayla,2021-07-31 17:10,0:01:05,Autoplayed: user action: None; ,Little Fockers_hook_primary_16x9,HOOK,Apple iPhone XS,0:01:05,0:01:05,CA (Canada)
Kayla,2021-07-31 15:30,0:20:54,,Parks and Recreation: Season 5: Emergency Response (Episode 13),,Apple iPhone XS,0:21:23,0:21:23,CA (Canada)
Kayla,2021-07-31 15:13,0:16:21,,Parks and Recreation: Season 5: Ann's Decision (Episode 12),,Apple iPhone XS,0:21:26,0:21:26,CA (Canada)
Kayla,2021-07-30 16:47,0:00:11,Autoplayed: user action: None; ,Trailer: Love is Blind: After the Altar,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:11,0:00:11,CA (Canada)
Kayla,2021-07-30 15:30,0:54:12,,Meet the Fockers,,Netflix Chrome MAC (Cadmium) HTML 5,1:53:42,1:53:42,CA (Canada)
Kayla,2021-07-30 1:53,0:57:50,,Meet the Fockers,,Apple Apple TV 4 Apple TV,0:58:39,Not latest view,CA (Canada)
Kayla,2021-07-29 23:33,2:04:24,,Meet the Parents,,Apple Apple TV 4 Apple TV,1:44:01,1:44:01,CA (Canada)
Kayla,2021-07-29 23:33,0:00:05,Autoplayed: user action: None; ,Meet the Parents_hook_primary_16x9,HOOK,Apple Apple TV 4 Apple TV,0:00:06,0:00:06,CA (Canada)
Kayla,2021-07-29 23:33,0:00:14,Autoplayed: user action: None; ,Trilogy Trailer: Fear Street,TRAILER,Apple Apple TV 4 Apple TV,0:00:15,0:00:15,CA (Canada)
Kayla,2021-07-29 23:32,0:00:35,Autoplayed: user action: None; ,Trailer: The Last Letter From Your Lover,TRAILER,Apple Apple TV 4 Apple TV,0:00:36,0:00:36,CA (Canada)
Kayla,2021-07-29 21:39,0:05:03,,Parks and Recreation: Season 5: Ann's Decision (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:05:05,Not latest view,CA (Canada)
Kayla,2021-07-29 21:27,0:12:04,,Parks and Recreation: Season 5: Women in Garbage (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-29 21:18,0:09:10,,Parks and Recreation: Season 5: Women in Garbage (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:09:28,Not latest view,CA (Canada)
Kayla,2021-07-29 20:56,0:21:27,,Parks and Recreation: Season 5: Two Parties (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-29 20:35,0:21:15,,Parks and Recreation: Season 5: Ron and Diane (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-29 20:14,0:21:25,,Parks and Recreation: Season 5: Pawnee Commons (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-29 19:46,0:21:11,,Parks and Recreation: Season 5: Leslie vs. April (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-29 19:37,0:08:44,,Parks and Recreation: Season 5: Ben's Parents (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-29 18:47,0:12:39,,Parks and Recreation: Season 5: Ben's Parents (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:12:47,Not latest view,CA (Canada)
Kayla,2021-07-29 18:26,0:21:31,,Parks and Recreation: Season 5: Halloween Surprise (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-29 18:04,0:21:10,Autoplayed: user action: User_Interaction; ,Parks and Recreation: Season 5: Sex Education (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-29 17:43,0:21:08,,Parks and Recreation: Season 5: How a Bill Becomes a Law (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:25,0:21:25,CA (Canada)
Kayla,2021-07-29 16:38,0:20:58,,Parks and Recreation: Season 5: Soda Tax (Episode 2),,Apple Apple TV 4 Apple TV,0:21:12,0:21:12,CA (Canada)
Kayla,2021-07-29 16:31,0:07:14,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,Apple Apple TV 4 Apple TV,0:21:12,0:21:12,CA (Canada)
Kayla,2021-07-29 16:11,0:16:51,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,Apple iPhone XS,0:13:57,Not latest view,CA (Canada)
Kayla,2021-07-28 20:05,0:01:03,,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:05,Not latest view,CA (Canada)
Kayla,2021-07-28 19:36,0:20:56,,"Parks and Recreation: Season 4: Win, Lose, or Draw (Episode 22)",,Netflix Chrome MAC (Cadmium) HTML 5,0:21:13,0:21:13,CA (Canada)
Kayla,2021-07-28 18:46,0:20:51,,Parks and Recreation: Season 4: Bus Tour (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:10,0:21:10,CA (Canada)
Kayla,2021-07-28 18:28,0:17:34,,Parks and Recreation: Season 4: The Debate (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:09,0:21:09,CA (Canada)
Kayla,2021-07-28 17:19,0:03:33,,Parks and Recreation: Season 4: The Debate (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,0:03:35,Not latest view,CA (Canada)
Kayla,2021-07-28 16:56,0:19:39,,Parks and Recreation: Season 4: Live Ammo (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:09,0:21:09,CA (Canada)
Kayla,2021-07-28 15:56,0:01:12,,Parks and Recreation: Season 4: Live Ammo (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:30,Not latest view,CA (Canada)
Kayla,2021-07-28 15:35,0:21:11,,Parks and Recreation: Season 4: Lucky (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:26,0:21:26,CA (Canada)
Kayla,2021-07-28 15:14,0:21:00,,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Kayla,2021-07-28 14:52,0:20:22,,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:29,0:21:29,CA (Canada)
Kayla,2021-07-28 14:51,0:00:34,Autoplayed: user action: None; ,Season 1 Trailer: Love is Blind,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:34,0:00:34,CA (Canada)
Kayla,2021-07-27 22:56,0:00:59,,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),,Apple iPhone XS,0:01:01,Not latest view,CA (Canada)
Kayla,2021-07-27 22:35,0:21:25,,Parks and Recreation: Season 4: Dave Returns (Episode 15),,Apple iPhone XS,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-27 22:22,0:08:02,,Parks and Recreation: Season 4: Operation Ann (Episode 14),,Apple iPhone XS,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-27 14:53,0:13:16,,Parks and Recreation: Season 4: Operation Ann (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:13:29,Not latest view,CA (Canada)
Kayla,2021-07-27 14:32,0:21:14,,Parks and Recreation: Season 4: Bowling for Votes (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-27 14:07,0:21:19,,Parks and Recreation: Season 4: Campaign Ad (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:37,0:21:37,CA (Canada)
Kayla,2021-07-27 13:46,0:20:57,,Parks and Recreation: Season 4: The Comeback Kid (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:08,0:21:08,CA (Canada)
Kayla,2021-07-27 13:22,0:21:13,Autoplayed: user action: User_Interaction; ,Parks and Recreation: Season 4: Citizen Knope (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-27 13:00,0:21:14,,Parks and Recreation: Season 4: The Trial of Leslie Knope (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-27 12:53,0:07:22,,Parks and Recreation: Season 4: Smallest Park (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:29,0:21:29,CA (Canada)
Kayla,2021-07-27 12:53,0:00:05,Autoplayed: user action: None; ,"Sister, Sister: Season 1_hook_primary_16x9",HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,CA (Canada)
Kayla,2021-07-27 2:42,0:05:33,,Parks and Recreation: Season 4: Smallest Park (Episode 8),,Apple iPhone XS,0:14:07,Not latest view,CA (Canada)
Kayla,2021-07-27 2:10,0:21:26,,Parks and Recreation: Season 4: The Treaty (Episode 7),,Apple iPhone XS,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-26 20:50,0:00:26,Autoplayed: user action: None; ,Parks and Recreation: Season 4: The Treaty (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:28,Not latest view,CA (Canada)
Kayla,2021-07-26 20:23,0:27:07,,Parks and Recreation: Season 4: End of the World (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:27:17,0:27:17,CA (Canada)
Kayla,2021-07-26 20:01,0:21:08,,Parks and Recreation: Season 4: Meet 'n' Greet (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-26 19:17,0:21:12,,Parks and Recreation: Season 4: Pawnee Rangers (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-26 18:55,0:21:29,,Parks and Recreation: Season 4: Born & Raised (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-26 18:34,0:21:29,,Parks and Recreation: Season 4: Ron and Tammys (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-26 18:12,0:21:24,,Parks and Recreation: Season 4: I'm Leslie Knope (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-26 17:20,0:27:51,,Parks and Recreation: Season 3: Li'l Sebastian (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:27:51,0:27:51,CA (Canada)
Kayla,2021-07-26 16:20,0:20:38,,Parks and Recreation: Season 3: The Bubble (Episode 15),,Apple iPhone XS,0:21:10,0:21:10,CA (Canada)
Kayla,2021-07-26 16:00,0:00:31,Autoplayed: user action: User_Interaction; ,Parks and Recreation: Season 3: The Bubble (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:32,Not latest view,CA (Canada)
Kayla,2021-07-26 15:38,0:21:11,,Parks and Recreation: Season 3: Road Trip (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:23,0:21:23,CA (Canada)
Kayla,2021-07-26 15:14,0:24:43,,Parks and Recreation: Season 3: The Fight (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:25:01,0:25:01,CA (Canada)
Kayla,2021-07-26 14:32,0:20:51,,Parks and Recreation: Season 3: Eagleton (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:02,0:21:02,CA (Canada)
Kayla,2021-07-26 14:06,0:26:24,,Parks and Recreation: Season 3: Jerry's Painting (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:26:36,0:26:36,CA (Canada)
Kayla,2021-07-26 13:45,0:21:00,,Parks and Recreation: Season 3: Soulmates (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,0:21:17,CA (Canada)
Kayla,2021-07-26 13:15,0:21:17,Autoplayed: user action: User_Interaction; ,Parks and Recreation: Season 3: Andy and April's Fancy Party (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Kayla,2021-07-26 12:54,0:21:03,,Parks and Recreation: Season 3: Camping (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Kayla,2021-07-26 12:36,0:18:26,,Parks and Recreation: Season 3: Harvest Festival (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:26:10,0:26:10,CA (Canada)
Kayla,2021-07-25 1:35,0:02:05,,Season 4 Trailer: Atypical,TRAILER,Apple Apple TV 4 Apple TV,0:02:06,0:02:06,CA (Canada)
Kayla,2021-07-24 23:45,1:49:38,,Gunpowder Milkshake,,Apple Apple TV 4 Apple TV,1:49:39,1:49:39,CA (Canada)
Kayla,2021-07-24 23:45,0:00:05,Autoplayed: user action: None; ,Trailer: Gunpowder Milkshake,TRAILER,Apple Apple TV 4 Apple TV,0:00:06,0:00:06,CA (Canada)
Kayla,2021-07-24 23:44,0:00:04,Autoplayed: user action: None; ,Fear Street Part 1: 1994: Clip 1,HOOK,Apple Apple TV 4 Apple TV,0:00:05,0:00:05,CA (Canada)
Kayla,2021-07-24 23:44,0:00:08,Autoplayed: user action: None; ,Sexy Beasts Season 1: Clip: High Context,HOOK,Apple Apple TV 4 Apple TV,0:00:08,0:00:08,CA (Canada)
Kayla,2021-07-24 14:21,0:07:42,,Parks and Recreation: Season 3: Harvest Festival (Episode 7),,Apple iPhone XS,0:07:44,Not latest view,CA (Canada)
Kayla,2021-07-24 13:55,0:21:15,,Parks and Recreation: Season 3: Indianapolis (Episode 6),,Apple iPhone XS,0:21:17,0:21:17,CA (Canada)
Kayla,2021-07-24 13:33,0:06:22,,Parks and Recreation: Season 3: Media Blitz (Episode 5),,Apple iPhone XS,0:21:18,0:21:18,CA (Canada)
Kayla,2021-07-24 13:33,0:00:02,,Parks and Recreation: Season 2: Galentine's Day (Episode 16),,Apple iPhone XS,0:00:38,0:00:38,CA (Canada)
Kayla,2021-07-24 13:32,0:00:15,,Parks and Recreation: Season 2: Galentine's Day (Episode 16),,Apple iPhone XS,0:00:36,Not latest view,CA (Canada)
Kayla,2021-07-24 2:00,0:00:06,Autoplayed: user action: None; ,"Sister, Sister: Season 1_hook_primary_16x9",HOOK,TCL Malone HDR10 Smart TV,0:00:06,Not latest view,CA (Canada)
Kayla,2021-07-23 19:27,0:00:55,Autoplayed: user action: None; ,Parks and Recreation: Season 3: Media Blitz (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:57,Not latest view,CA (Canada)
Kayla,2021-07-23 19:06,0:21:17,,Parks and Recreation: Season 3: Ron and Tammy: Part II (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:20,0:21:20,CA (Canada)
Kayla,2021-07-23 18:33,0:21:03,,Parks and Recreation: Season 3: Time Capsule (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:18,0:21:18,CA (Canada)
Kayla,2021-07-23 18:12,0:21:03,,Parks and Recreation: Season 3: Flu Season (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:19,0:21:19,CA (Canada)
Kayla,2021-07-23 17:51,0:20:05,,Parks and Recreation: Season 3: Go Big or Go Home (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-23 16:15,0:24:01,,Parks and Recreation: Season 2: Freddy Spaghetti (Episode 24),,Apple iPad Air 4th Gen Wi-Fi iPad,0:25:12,0:25:12,CA (Canada)
Kayla,2021-07-23 15:45,0:29:54,,Parks and Recreation: Season 2: The Master Plan (Episode 23),,Apple iPad Air 4th Gen Wi-Fi iPad,0:29:56,0:29:56,CA (Canada)
Kayla,2021-07-23 15:24,0:20:59,,Parks and Recreation: Season 2: Telethon (Episode 22),,Apple iPad Air 4th Gen Wi-Fi iPad,0:21:31,0:21:31,CA (Canada)
Kayla,2021-07-23 15:03,0:21:32,,Parks and Recreation: Season 2: 94 Meetings (Episode 21),,Apple iPad Air 4th Gen Wi-Fi iPad,0:21:34,0:21:34,CA (Canada)
Kayla,2021-07-23 14:38,0:21:30,,Parks and Recreation: Season 2: Summer Catalog (Episode 20),,Apple iPad Air 4th Gen Wi-Fi iPad,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-23 14:16,0:21:24,,Parks and Recreation: Season 2: Park Safety (Episode 19),,Apple iPad Air 4th Gen Wi-Fi iPad,0:21:33,0:21:33,CA (Canada)
Kayla,2021-07-23 14:08,0:08:17,,Parks and Recreation: Season 2: The Possum (Episode 18),,Apple iPad Air 4th Gen Wi-Fi iPad,0:21:33,0:21:33,CA (Canada)
Kayla,2021-07-22 20:49,0:13:30,,Parks and Recreation: Season 2: The Possum (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:13:45,Not latest view,CA (Canada)
Kayla,2021-07-22 20:28,0:21:17,,Parks and Recreation: Season 2: Woman of the Year (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,0:21:33,CA (Canada)
Kayla,2021-07-22 20:07,0:21:08,,Parks and Recreation: Season 2: Galentine's Day (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:24,Not latest view,CA (Canada)
Kayla,2021-07-22 19:42,0:24:37,,My Unorthodox Life: Season 1: Pursuing My Passion (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:24:48,0:24:48,CA (Canada)
Kayla,2021-07-22 18:53,0:40:49,,My Unorthodox Life: Season 1: Memoir Meltdown (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:00,0:41:00,CA (Canada)
Kayla,2021-07-22 18:14,0:38:09,,My Unorthodox Life: Season 1: Becoming a Haart (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:39:42,0:39:42,CA (Canada)
Kayla,2021-07-22 17:35,0:39:28,,My Unorthodox Life: Season 1: She Wears the Pants (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:39:28,0:39:28,CA (Canada)
Kayla,2021-07-22 17:05,0:00:23,,Bo Burnham: Inside,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:33,0:00:33,CA (Canada)
Kayla,2021-07-22 16:04,0:21:09,,Parks and Recreation: Season 2: Sweetums (Episode 15),,Apple iPhone XS,0:21:28,0:21:28,CA (Canada)
Kayla,2021-07-22 13:46,0:05:55,,Parks and Recreation: Season 2: Leslie's House (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-22 13:26,0:00:27,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,CA (Canada)
Kayla,2021-07-22 2:48,0:00:13,,Manifest: Season 2: Carry On (Episode 8),,TCL Malone HDR10 Smart TV,0:01:05,0:01:05,CA (Canada)
Kayla,2021-07-22 2:07,0:40:29,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Emergency Exit (Episode 7),,TCL Malone HDR10 Smart TV,0:42:19,0:42:19,CA (Canada)
Kayla,2021-07-22 1:30,0:36:48,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Return Trip (Episode 6),,TCL Malone HDR10 Smart TV,0:42:22,0:42:22,CA (Canada)
Kayla,2021-07-22 1:30,0:00:12,Autoplayed: user action: None; ,Pretty Little Liars: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,0:00:12,0:00:12,CA (Canada)
Kayla,2021-07-21 21:54,0:15:33,,Parks and Recreation: Season 2: Leslie's House (Episode 14),,Apple iPhone XS,0:15:35,Not latest view,CA (Canada)
Kayla,2021-07-21 21:27,0:27:19,,Parks and Recreation: Season 2: The Set-Up (Episode 13),,Apple iPhone XS,0:27:20,0:27:20,CA (Canada)
Kayla,2021-07-21 20:59,0:19:53,,Parks and Recreation: Season 2: Christmas Scandal (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:10,0:20:10,CA (Canada)
Kayla,2021-07-21 20:38,0:21:25,,Parks and Recreation: Season 2: Tom's Divorce (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:37,0:21:37,CA (Canada)
Kayla,2021-07-21 20:13,0:21:25,,Parks and Recreation: Season 2: Hunting Trip (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-21 19:51,0:21:14,,Parks and Recreation: Season 2: The Camel (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:33,0:21:33,CA (Canada)
Kayla,2021-07-21 19:23,0:21:26,Autoplayed: user action: User_Interaction; ,Parks and Recreation: Season 2: Ron and Tammy (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:38,0:21:38,CA (Canada)
Kayla,2021-07-21 19:02,0:21:13,,Parks and Recreation: Season 2: Greg Pikitis (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:32,0:21:32,CA (Canada)
Kayla,2021-07-21 18:40,0:21:15,,Parks and Recreation: Season 2: Kaboom (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-21 18:19,0:21:17,,Parks and Recreation: Season 2: Sister City (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:27,0:21:27,CA (Canada)
Kayla,2021-07-21 17:57,0:21:12,,Parks and Recreation: Season 2: Practice Date (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:30,0:21:30,CA (Canada)
Kayla,2021-07-21 17:54,0:03:53,,Parks and Recreation: Season 2: Beauty Pageant (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:34,0:21:34,CA (Canada)
Kayla,2021-07-21 15:15,0:17:31,,Parks and Recreation: Season 2: Beauty Pageant (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:17:41,Not latest view,CA (Canada)
Kayla,2021-07-21 14:54,0:21:16,,Parks and Recreation: Season 2: The Stakeout (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:24,0:21:24,CA (Canada)
Kayla,2021-07-21 14:32,0:21:24,,Parks and Recreation: Season 2: Pawnee Zoo (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:25,0:21:25,CA (Canada)
Kayla,2021-07-21 14:10,0:21:16,,Parks and Recreation: Season 1: Rock Show (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:17,0:21:17,CA (Canada)
Kayla,2021-07-21 13:50,0:20:44,,Parks and Recreation: Season 1: The Banquet (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:20:57,0:20:57,CA (Canada)
Kayla,2021-07-21 13:29,0:20:50,,Parks and Recreation: Season 1: Boys' Club (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:04,0:21:04,CA (Canada)
Kayla,2021-07-21 13:04,0:20:47,,Parks and Recreation: Season 1: The Reporter (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:13,0:21:13,CA (Canada)
Kayla,2021-07-19 13:16,0:01:39,Autoplayed: user action: None; ,Feminists: What Were They Thinking? (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:01:39,0:01:39,CA (Canada)
Kayla,2021-07-19 13:15,0:00:49,Autoplayed: user action: None; ,Wild Oats_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:49,0:00:49,CA (Canada)
Kayla,2021-07-19 13:01,0:00:46,Autoplayed: user action: None; ,Dawson's Creek: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,CA (Canada)
Kayla,2021-07-17 23:24,0:00:08,Autoplayed: user action: None; ,L'Agence : L'immobilier de luxe en famille: Season 1: Clip: Cliffhanger,HOOK,Apple Apple TV 4 Apple TV,0:00:09,0:00:09,CA (Canada)
Kayla,2021-07-17 23:22,0:00:59,Autoplayed: user action: None; ,Trailer: Gunpowder Milkshake,TRAILER,Apple Apple TV 4 Apple TV,0:01:00,Not latest view,CA (Canada)
Kayla,2021-07-15 14:06,0:05:06,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Return Trip (Episode 6),,TCL Malone HDR10 Smart TV,0:05:35,Not latest view,CA (Canada)
Kayla,2021-07-12 2:48,0:00:04,Autoplayed: user action: None; ,Manifest: Season 2: Return Trip (Episode 6),,TCL Malone HDR10 Smart TV,0:00:38,Not latest view,CA (Canada)
Kayla,2021-07-12 2:07,0:41:06,,Manifest: Season 2: Coordinated Flight (Episode 5),,TCL Malone HDR10 Smart TV,0:41:55,0:41:55,CA (Canada)
Kayla,2021-07-12 1:35,0:23:57,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Black Box (Episode 4),,TCL Malone HDR10 Smart TV,0:42:21,0:42:21,CA (Canada)
Kayla,2021-07-11 2:44,0:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Apple Apple TV 4 Apple TV,0:00:15,0:00:15,CA (Canada)
